contributor_id,contributor_name,first_year,last_year,total_events,roles,career_span
236787,Eric Bush,1928,1937,14,"Actor, Performer",9
527033,Leslie Adrien,1928,1929,3,Actor,1
401515,Donalda Warne,1928,1932,8,"Actor, Performer",4
401488,Willie Loquat,1928,1928,2,Actor,0
401507,Peggy Carter,1928,1928,1,Actor,0
401489,Prudence Vanbrugh,1928,1928,3,Actor,0
452125,Edna Hooper,1928,1928,1,Actor,0
259819,Harry Kelso,1928,1928,1,Comedian,0
259820,Joe Kelso,1928,1928,1,Comedian,0
450012,Pearl Osborne,1928,1928,1,"Actor, Dancer",0
524614,Miss May Collins,1928,1928,3,Actor,0
259808,Edward Ashley,1928,1929,6,Actor,1
525892,Barry Ross,1928,1931,3,"Actor, Performer",3
525893,R Lawson,1928,1928,1,Actor,0
525890,David Graham,1928,1932,2,Actor,4
401389,Maidie  Hope,1928,1931,9,"Actor, Performer",3
525894,J Holm,1928,1928,1,Actor,0
525895,Kay Rodway,1928,1928,1,Actor,0
235487,Campbell Copelin,1928,1963,21,Actor,35
525889,Pop Cory,1928,1930,5,Actor,2
525888,J Ryan,1928,1928,1,Actor,0
525887,H V Haines,1928,1928,1,Actor,0
525886,J Davis,1928,1928,1,Actor,0
525885,J Bannon,1928,1928,1,Actor,0
525873,V Cummins,1928,1928,1,Actor,0
525872,A Mountford,1928,1928,1,Actor,0
525871,N Macpherson,1928,1928,1,Actor,0
525870,H Foy,1928,1928,1,Actor,0
525869,C Toon,1928,1928,1,Actor,0
525868,S Troy,1928,1928,1,Actor,0
525836,A Gordon Kalmikoff,1928,1928,1,Actor,0
525837,Florrie Flint,1928,1928,1,Actor,0
525838,Renee Wall,1928,1928,1,Actor,0
525840,Beatrice Hamer,1928,1928,1,Actor,0
525841,Minnie Goldberg,1928,1928,1,"Actor, Dancer",0
525842,Honor O'Brien,1928,1932,3,"Actor, Performer",4
259809,John Burch,1928,1928,4,Actor,0
525843,Coral Duncan,1928,1928,1,Actor,0
525846,Grace Boyce,1928,1928,1,Actor,0
525849,Andrew Gilmore,1928,1928,1,"Actor, Assistant Stage Manager",0
525854,Dorothy Evans,1928,1928,1,"Actor, Dancer",0
525855,Irene Stone,1928,1928,1,"Actor, Dancer",0
525866,Fred Gordon,1928,1928,1,Actor,0
525867,H Graham,1928,1928,1,Actor,0
525845,Elaine Deakin,1928,1928,1,Actor,0
525853,Rita Quinn,1928,1928,1,"Actor, Dancer",0
256921,Raymond Van Sickle,1928,1929,5,Actor,1
237940,Beatrice Fischer,1928,1928,1,Actor,0
529377,Lily Wallace,1928,1928,1,Actor,0
529378,Kitty Balfour,1928,1928,1,Actor,0
529379,Val Chessell,1928,1928,1,Actor,0
529380,H W Veitch,1928,1928,1,Actor,0
529381,Billy Stewart,1928,1928,1,Actor,0
529382,Maudie Stewart,1928,1932,4,Actor,4
529383,Victor Russell,1928,1928,2,Actor,0
529384,Cy Meredith,1928,1928,1,Actor,0
529385,Goldie Stallard,1928,1928,2,Actor,0
529386,Della Raye,1928,1928,2,"Actor, Performer",0
529387,Jock Shannon,1928,1928,1,Performer,0
529388,Hudson Stanley,1928,1928,1,Performer,0
529389,Bebe Hill,1928,1928,1,Performer,0
241171,Frank Lawrence,1928,1934,2,Actor,6
529492,Ethel Saker,1928,1933,3,Actor,5
529376,W Cooke,1928,1928,1,Actor,0
529375,Paul Lomax,1928,1928,1,Actor,0
529374,Lynwood Roberts,1928,1928,3,Actor,0
529373,Freddy Stevenson,1928,1928,3,Actor,0
529356,James Meredith,1928,1928,1,Actor,0
529357,Diana Lascelles,1928,1928,2,Actor,0
529358,Joan Watson,1928,1928,1,Actor,0
529359,Jack Galway,1928,1928,2,Actor,0
529361,Douglas Drew,1928,1928,1,Actor,0
529362,Mary Anderson,1928,1928,1,Actor,0
529363,H W Denver,1928,1928,7,"Actor, Performer",0
250690,Hugh Williams,1928,1928,5,Actor,0
529364,Stan Cartnell,1928,1932,5,Actor,4
529366,William Hagan,1928,1928,4,Actor,0
529367,Ralph Cooke,1928,1928,2,Actor,0
529368,Owen Davis,1928,1928,1,Actor,0
529369,Louise Bingham,1928,1928,1,Actor,0
529370,John Grange,1928,1928,1,Actor,0
529371,B Parsons,1928,1928,2,Actor,0
529372,Phillip Grant,1928,1928,1,Actor,0
529365,James Owen,1928,1928,1,Actor,0
529355,Violet Neitz,1928,1928,2,Actor,0
529699,Mary Curtain,1928,1928,1,Actor,0
529705,Mdlle Gothard,1928,1928,1,Actor,0
413955,J Cosgrove,1928,1928,1,Actor,0
414121,Dorothy Stanward,1928,1935,15,Actor,7
414137,Rita Aslin,1928,1931,2,Actor,3
254020,Beth Mackey,1928,1928,3,Actor,0
254021,Andrew Money,1928,1930,4,Actor,2
238812,Dame Nellie Melba,1928,1928,1,Actor and Singer,0
414253,Connie Martin,1928,1932,4,Actor,4
416790,R Keane,1928,1928,1,Actor,0
254126,Reg Quartly,1928,1951,8,"Actor, Performer",23
256988,Roy Miners,1928,1928,3,Actor,0
256833,Peter Gawthorne,1928,1928,1,Actor,0
256924,Evelyn Wade,1928,1929,4,Actor,1
256922,Elizabeth Mears,1928,1929,5,Actor,1
256917,Wyrley Birch,1928,1929,5,"Actor, Producer",1
256919,Leonard Doyle,1928,1929,5,Actor,1
240228,Russell Scott,1928,1935,8,Actor,7
240237,Noel Boyd,1928,1935,17,Actor,7
412721,Mabelle Morgan,1928,1928,1,Performer,0
230702,Charles Norman,1928,1951,30,"Actor, Actor and Singer, Comedian, Performer",23
529706,Ivy Ivel,1928,1928,1,Actor,0
529707,Pique,1928,1928,1,Actor,0
529708,Charles Nicis,1928,1932,2,Actor,4
529773,Mattie Jansen,1928,1932,4,Actor,4
529774,Bert Desmond,1928,1932,4,Actor,4
227993,A C Winn,1928,1942,3,Actor,14
251567,Lulla Fanning,1928,1962,32,"Actor, Performer",34
529704,Miss Mae Florence Geraldine Crean,1928,1928,1,Actor,0
411103,Cecil Pawley,1928,1936,27,Actor,8
231208,Carl Francis,1928,1942,2,Actor,14
231011,Laurel Streeter,1928,1935,3,Actor,7
418312,Greta Callow,1928,1928,1,Actor,0
230826,Leal Douglas,1928,1944,19,"Actor, Performer",16
418218,Len Rich,1928,1938,38,"Actor, Comedian, Performer",10
230754,Frank Bradley,1928,1948,39,"Actor, Actor and Singer, Performer",20
230706,Frances Dillon,1928,1943,6,Actor,15
411305,Sidney Everett,1928,1933,7,"Actor, Assistant Stage Manager",5
529353,Brian Ewart,1928,1928,5,Actor,0
231879,John Warwick,1928,1970,15,Actor,42
529352,Andrew Hodge,1928,1932,2,Actor,4
529212,Oscar Lansbury,1928,1929,2,Actor,1
529213,Jack Flynn,1928,1928,1,Actor,0
529214,Conrad Charlton,1928,1928,1,Actor,0
529215,Hal Wilson,1928,1928,1,Actor,0
529217,Murray Linay,1928,1928,2,Actor,0
529218,Marjorie Playfair,1928,1928,2,Actor,0
529219,George Young,1928,1928,2,Actor,0
259822,Flo Carroll,1928,1928,1,Performer,0
529221,Willie Kong,1928,1928,2,Actor,0
529222,Charles Chong,1928,1928,2,Actor,0
529223,Stan Gee,1928,1928,2,Actor,0
529224,Gwyneth Grahame,1928,1928,1,Actor,0
529225,Frederick Roland,1928,1928,1,Actor,0
529226,Muriel Lewis,1928,1928,2,Actor,0
529227,Brandon Peters,1928,1929,4,Actor,1
529211,O H Thappes,1928,1928,1,Actor,0
529210,Kathryn Reece,1928,1928,1,Actor,0
226765,Les King,1928,1942,13,"Actor, Stage Manager",14
438262,Les Pearce,1928,1928,1,Actor,0
248567,Betty Armstrong,1928,1929,2,Actor,1
237942,Eileen Morris,1928,1931,4,Actor,3
237946,Annie Saker,1928,1928,7,Actor,0
237990,Iris West,1928,1928,1,Actor,0
238111,William Maynard,1928,1928,1,Actor,0
444356,Bernard McCarthy,1928,1928,1,Actor,0
233370,John D'Arcy,1928,1963,14,Actor,35
529236,Don Farrell,1928,1928,2,Actor,0
443259,George Sorlie,1928,1945,7,"Actor, Performer",17
528690,P L Julian,1928,1928,2,Actor,0
405851,Stan  Foley,1928,1945,8,"Actor, Comedian, Performer",17
405852,Margaret Grimshaw,1928,1935,9,"Actor, Performer",7
238378,Jessica Harcourt,1928,1934,9,"Actor, Performer",6
256920,Leona Hogarth,1928,1929,5,Actor,1
528894,Nell Malmgron,1928,1928,1,Actor,0
226740,Agnes Doyle,1928,1945,21,Actor,17
442913,Paul Furniss,1928,1928,3,Actor,0
529242,Weston Adams,1928,1928,1,Actor,0
406893,Hope Mayne,1928,1928,1,Actor,0
241289,Leonard Stephens,1928,1933,18,"Actor, Performer, Producer",5
529319,Victor Watts Weston,1928,1928,2,Actor,0
529320,Joan Rogers,1928,1928,3,Actor,0
529321,Leslie Laurier,1928,1928,2,Actor,0
529322,Walter White,1928,1928,1,Actor,0
529333,John Burrows,1928,1928,1,Actor,0
529334,Charles O'Mara,1928,1928,1,Actor,0
529335,Nellie Dean,1928,1929,2,Actor,1
529318,Mary Brackley,1928,1928,3,Actor,0
529342,Phyllis Whitelaw,1928,1928,1,Actor,0
529344,Stan Tolhurst,1928,1932,4,Actor,4
529345,Jack Swinburn,1928,1928,1,Actor,0
529346,Laurie Cohen,1928,1928,1,Actor,0
529347,Essalie Branson,1928,1928,1,Actor,0
529348,Blanche Jones,1928,1928,1,Actor,0
529349,Carrie Lowe,1928,1928,1,Actor,0
529351,Billy O'Hanlon,1928,1928,5,Actor,0
529343,Mamie Soutter,1928,1928,1,Actor,0
528441,Fred Bonner,1928,1936,11,Actor,8
529317,E Rayson-Cousens,1928,1928,3,Actor,0
529315,R Steuart West,1928,1928,3,Actor,0
529243,Ernest Elliott,1928,1929,2,Actor,1
529244,Eve Ormonde,1928,1929,3,Actor,1
529283,Arline Paterson,1928,1929,7,"Actor, Actor and Singer, Dancer, Performer",1
529288,Florrie Playfair,1928,1928,1,Actor,0
529289,Albert Turner,1928,1928,1,Actor,0
529290,Millie Wolf,1928,1928,1,Actor,0
529291,Edgar Norfolk,1928,1928,3,Actor,0
529316,Percy Hutchison,1928,1928,3,"Actor, Producer",0
529292,Geoffrey Millar,1928,1928,3,Actor,0
529294,A S Byron,1928,1929,2,Actor,1
529295,Irene Homer,1928,1928,1,Actor,0
529296,Sam Wren,1928,1929,5,Actor,1
529310,Mrs Van Lowe,1928,1928,1,Actor,0
529312,Stella Marina,1928,1928,1,Actor,0
529313,Harry Hodgson,1928,1928,1,Actor,0
529314,E A Kenna,1928,1928,1,Actor,0
529293,Cicely Jonas,1928,1928,3,Actor,0
529220,George Shing,1928,1928,2,Actor,0
259821,Flo Varley,1928,1928,1,Performer,0
504358,N Henry Hulton,1928,1928,1,Actor,0
478474,Hugh Denham,1928,1928,4,Actor,0
478475,Frank Rutherford,1928,1928,4,"Actor, Producer",0
479175,Violet Lester,1928,1929,5,"Actor, Performer",1
469838,William Ralston,1928,1928,1,Actor,0
454397,Tom Collins,1928,1935,12,"Actor, Performer",7
452749,Tom Sutterby,1928,1930,2,Actor,2
506205,Frank Harwood,1928,1928,2,Actor,0
504357,Connie Thomas,1928,1928,1,Actor,0
453402,John Henry Pickard,1928,1932,6,"Actor, Playwright",4
504356,Lois Beadle,1928,1928,1,Actor,0
487839,Marjorie Kaye,1928,1939,3,Actor,11
486515,Blanche Macpherson,1928,1928,5,Actor,0
485817,Graham Mitchell,1928,1928,1,Actor,0
485816,Dave Mallen,1928,1928,1,Actor,0
485672,Charles Stevens,1928,1928,1,Performer,0
483119,Doris Tindall,1928,1943,3,"Actor, Actor and Singer",15
501365,J Robinson,1928,1928,1,Actor,0
510111,Eddy Roach,1928,1928,1,Actor,0
505696,George Parke,1928,1928,1,Actor,0
522144,Signora Gonsalez,1928,1928,1,Actor and Singer,0
506203,Con Kenna,1928,1929,2,Performer,1
468697,Jack Settle,1928,1930,5,Actor,2
468694,Ian Iredale,1928,1928,1,Actor,0
506208,Florence Mack,1928,1928,1,Performer,0
466017,Garnet H Carroll,1928,1928,1,"Actor, Stage Manager",0
245988,Roy Russell,1928,1928,4,Actor,0
516390,Clare St Clair,1928,1928,1,Actor,0
454318,Lucy Adair,1928,1930,2,Actor,2
494714,Ray Carey,1928,1929,4,Actor,1
245993,Robert Ginns,1928,1928,8,Actor,0
462364,Arthur Mayes ,1928,1944,2,Actor,16
490127,Marie D'Alton,1928,1930,4,Actor,2
463901,Ronald Andrews,1928,1931,3,Actor,3
246070,Betty Lambert,1928,1936,35,"Actor, Performer",8
468692,Jannette Gilmore,1928,1940,2,"Actor, Performer",12
498977,Francis Lister,1928,1928,3,Actor,0
457022,Vera Dearsley,1928,1928,1,Actor,0
529734,A C Alexander,1929,1929,1,Performer,0
529733,Zets Ross,1929,1929,1,Performer,0
413948,Clara Jenkins,1929,1929,1,Actor,0
529735,Ida Leggitt,1929,1929,2,Performer,0
529717,Phyllis Lane,1929,1929,1,Performer,0
529736,Ned Leon,1929,1929,1,Performer,0
529737,Harry Storey,1929,1929,1,Performer,0
529724,Vic Dillon,1929,1929,1,Performer,0
529741,Sydney Knowles,1929,1932,2,Actor,3
529742,Carl Ritson,1929,1929,1,Actor,0
529743,Eileen Guilbert,1929,1929,1,Actor,0
529744,Dorothy Glass,1929,1929,1,Actor,0
529745,Roma Saviere,1929,1929,1,Actor,0
529747,Jack Neil,1929,1929,1,Actor,0
256998,Arthur Young,1929,1929,2,Actor,0
529750,Edie Synott,1929,1929,1,Actor,0
529700,Arthur Alvis,1929,1929,1,Actor,0
256944,Frank Foster,1929,1930,4,Actor,1
407025,Leslie Donaghy,1929,1935,14,Actor,6
529740,Steve A Fitzgerald,1929,1929,1,Actor,0
529732,Clive Winston,1929,1929,1,Performer,0
529729,Freda Spry,1929,1929,1,Performer,0
529731,Doris Blundell,1929,1929,1,Performer,0
529725,Jim Boram,1929,1929,1,Performer,0
529723,Lyn Christie,1929,1929,1,"Band Leader, Performer",0
529722,Meni Miles,1929,1929,1,Performer,0
529726,Addie Lake,1929,1932,4,"Actor, Performer",3
405891,Beatrice Kendrick,1929,1929,3,"Actor, Performer",0
529727,Mavis Coleman,1929,1929,1,Performer,0
405893,Jean  Andrews,1929,1929,2,"Actor, Performer",0
529721,Avril Mayne,1929,1929,1,Performer,0
529728,Lonie Cottam,1929,1929,1,Performer,0
529720,Ossie Forbes,1929,1929,1,Performer,0
405895,Madge Cafe,1929,1929,2,"Actor, Performer",0
405896,Nonie Hogan,1929,1932,2,Performer,3
405898,Karey Smith,1929,1929,1,Actor,0
405899,Genevieve McCormack,1929,1929,2,"Actor, Performer",0
405900,Beulah Berson,1929,1929,1,Performer,0
405902,Charley Sylber,1929,1929,2,"Actor, Performer",0
256997,Ivy Sparrow,1929,1929,2,Actor,0
405903,Forest Yarnall,1929,1929,2,"Actor, Performer",0
405904,Jane Sels,1929,1929,1,Performer,0
405905,Lyle Clifton,1929,1929,2,"Actor, Performer",0
529730,Robert Raymond,1929,1929,3,Performer,0
529718,Eris Sheldon,1929,1929,1,Performer,0
529719,Thelma Kermode,1929,1929,1,Performer,0
238635,John Hunter Booth,1929,1929,1,Actor,0
506222,Nina Garrison,1929,1929,1,Performer,0
471818,Claude Carter,1929,1929,4,Actor,0
529857,R A Grieve,1929,1929,1,Actor,0
411582,Charles Albert,1929,1929,3,Actor,0
471416,Pauline Knight,1929,1930,6,"Actor, Performer",1
530326,Mercia Clevere,1929,1929,1,Actor,0
529858,E Gilburt-Howell,1929,1930,2,Actor,1
521346,Leslie Coney,1929,1929,3,Performer,0
529859,Zila James,1929,1929,1,Actor,0
529860,Mollie Peters,1929,1929,1,Actor,0
469126,Marie Maxwell,1929,1929,2,Performer,0
230815,Jane Douglas,1929,1945,2,"Actor, Performer",16
530327,Ken Hill,1929,1932,3,Actor,3
529856,Charles Megan,1929,1930,2,"Actor, Performer",1
530332,Harry Licardo,1929,1929,1,Actor,0
463900,Marjorie Annan,1929,1929,1,Actor,0
530331,Doreen Lowder,1929,1932,5,Actor,3
530193,Miriam Osborne,1929,1930,3,Actor,1
530201,James Scott,1929,1930,3,Actor,1
413483,Olive Sinclair,1929,1932,3,Actor,3
413943,Trevor Brogan,1929,1929,1,Actor,0
413944,George Preston,1929,1929,1,Actor,0
530330,Harry Masters,1929,1931,2,Actor,2
256908,Ethel Paige,1929,1931,2,Actor,2
530329,Olive Gentle,1929,1929,1,Actor,0
413945,Michael Macowan,1929,1929,1,Actor,0
530328,Peggy McCarron,1929,1929,1,Actor,0
230749,Nan Taylor,1929,1943,5,Actor,14
529855,Harry Pringle,1929,1929,1,Performer,0
529854,Myrtle Pierce,1929,1929,1,Performer,0
529853,William Kent,1929,1929,1,Performer,0
506223,Jules Garrison,1929,1929,1,Performer,0
529754,Dorothy Howard,1929,1929,1,Actor,0
530323,Alfred Lake,1929,1929,1,Actor,0
474957,Bill Bailey,1929,1929,1,Performer,0
232016,Betty Rayner AM,1929,1949,3,"Actor, Performer, Producer",20
256923,Eve Dawnay,1929,1930,3,Actor,1
529755,Edna Clarke,1929,1929,2,"Actor, Performer",0
530320,Arnold Winters,1929,1929,1,Actor,0
529757,Marjorie Bagnall,1929,1929,1,Actor,0
529759,Marie Nyman,1929,1929,1,Actor,0
529761,Normyn Lorde,1929,1929,1,Actor,0
529762,Rae Foster,1929,1929,1,Performer,0
529763,Louie Duggan,1929,1929,2,Performer,0
529764,Mons Poincaire,1929,1929,1,Performer,0
529765,Will Raynor,1929,1931,26,Performer,2
530324,Ron Clevere,1929,1929,1,Actor,0
411301,Rene Murphy,1929,1932,4,Actor,3
529766,Arthur Morley,1929,1930,3,"Actor, Performer",1
529767,Syd Edie,1929,1929,1,Performer,0
411307,Robin Blair,1929,1932,5,Actor,3
530325,Bernice Clevere,1929,1929,1,Actor,0
529768,David Burt,1929,1929,1,Performer,0
529769,Sam Pitcher,1929,1929,2,"Actor, Performer",0
529770,Theresa Carmo,1929,1929,1,Performer,0
529771,Sam Harris,1929,1929,1,Performer,0
411423,Nora McManus,1929,1929,1,Actor,0
529772,Billy Leonard,1929,1929,1,Actor,0
530322,Agatha Kentish,1929,1929,1,Actor,0
529698,Gerald Fulham,1929,1929,1,Actor,0
529694,John Carlton,1929,1929,1,Actor,0
522220,Jake Friedman,1929,1929,1,"Performer, Producer",0
226764,Sidney Wheeler,1929,1948,19,"Actor, Performer",19
226768,Madge Aubrey,1929,1945,6,"Actor, Performer",16
452114,Marjorie Maxwell,1929,1931,4,Actor,2
458691,Richard Fair,1929,1934,10,Actor,5
401529,Sadie  Bedford,1929,1935,16,Actor,6
530318,Basil Arnold,1929,1930,2,Actor,1
401549,Gwyneth  Lascelles,1929,1933,5,Actor,4
461055,Enid Hollins,1929,1937,3,Actor,8
253645,Sydney Everett,1929,1935,2,Actor,6
242489,Arthur Benjamin,1929,1929,1,"Musician, Performer",0
227122,Edward Esau,1929,1948,6,"Actor, Performer",19
251656,Harold Brown,1929,1929,1,Actor,0
401391,Viola  Fortesque,1929,1929,2,Actor,0
530319,John Barry,1929,1930,2,Actor,1
516912,Helen Patterson,1929,1929,1,Actor,0
241173,George Moon,1929,1935,13,"Actor, Performer",6
485640,Molly O'Doherty,1929,1929,1,Performer,0
485639,Terry Kendall,1929,1929,1,Actor,0
485638,Pat Kendall,1929,1929,1,Actor,0
529417,Maa T'ng Fu,1929,1929,3,Actor,0
529418,Maud Pomeroy,1929,1929,2,Actor,0
529419,John Ronald,1929,1929,2,Actor,0
529421,Herbert Mundin,1929,1929,2,Actor,0
529422,Ronald Pomery,1929,1929,2,Actor,0
429505,Madeleine Howell,1929,1932,5,Actor,3
485637,Frank Fox,1929,1929,1,Performer,0
257000,Kaye Brudell,1929,1929,2,Actor,0
485636,Edward Coventry,1929,1929,1,Performer,0
401387,Gertrude  Augarde,1929,1929,3,Actor,0
401385,Ruth Nugent,1929,1929,4,Actor,0
519543,Will Leslie,1929,1929,2,"Actor, Performer",0
519535,Wall Rockley,1929,1929,1,Performer,0
241419,Norman Wister,1929,1933,6,Actor,4
456842,James Ryan,1929,1938,4,Actor,9
249070,Lewis Shaw,1929,1930,2,Actor,1
237056,Yvette Anning,1929,1938,4,Actor,9
414643,Olive Kingette,1929,1969,11,"Actor, Actor and Singer",40
494719,Margaret McKenzie,1929,1930,4,Actor,1
494715,Eileen Starr,1929,1929,4,Actor,0
494712,Lauri Beatty,1929,1929,3,Actor,0
494274,Gracie Fraser,1929,1929,4,Actor,0
530264,Eva Moss,1929,1931,5,Actor,2
401386,Alan Bunce,1929,1929,4,Actor,0
414256,Sylvia Post Mason,1929,1939,9,"Actor, Performer",10
259318,Andrew Higginson,1929,1930,2,Actor,1
457335,Elsie May,1929,1931,3,Actor,2
452421,Tommy  Jay,1929,1934,2,Actor,5
446814,Johnny Marks,1929,1929,1,Performer,0
489484,Richard Bellairs,1929,1930,3,Actor,1
488553,Lou Cottam,1929,1934,19,Performer,5
257003,Guy Routh,1929,1929,2,Actor,0
487966,John Woods,1929,1929,1,Performer,0
487965,Nancy Harry,1929,1929,1,Performer,0
257002,Noelle Sonning,1929,1929,2,Actor,0
401384,George Henry Trader,1929,1929,4,"Actor, Director, Producer",0
257001,Charles Stone,1929,1929,3,"Actor, Performer",0
414142,Dolly Turner,1929,1944,2,"Actor and Singer, Performer",15
529547,Eileen Percival,1929,1929,2,Actor,0
529425,Maud Zimbia,1929,1929,2,Actor,0
451610,Cliff Peir,1929,1939,6,"Actor, Director, Playwright",10
529564,Margaret Cullen-Landis,1929,1929,1,Actor,0
529565,Norma Brennan,1929,1929,1,Actor,0
529566,Bunny Beatty,1929,1929,1,Actor,0
237994,Frank Morrison,1929,1931,3,Actor,2
529682,George Freeman,1929,1929,1,Performer,0
524911,Vi Jagelman,1929,1933,11,"Actor, Performer",4
529683,Madge Roberts,1929,1929,1,Performer,0
234014,Josephine Wilson,1929,1929,2,Actor,0
529684,Jean Potter,1929,1930,2,"Actor, Performer",1
403492,James Joyce,1929,1929,1,Actor,0
480250,Jack Barty,1929,1929,1,Comedian,0
403848,Dan Dunbar,1929,1929,1,Actor,0
529685,Alice Gallop,1929,1929,1,Performer,0
529548,Joe Reno,1929,1929,1,Actor,0
529686,Richard Jarvis,1929,1929,1,Actor,0
529689,Betty Evelyn,1929,1929,1,Actor,0
529690,John Herbert,1929,1929,1,Actor,0
529691,Frederick Johns,1929,1929,1,Actor,0
478300,Nelly Dennes,1929,1929,2,Actor,0
529692,George Hassen,1929,1929,1,Actor,0
529693,Geoffrey Horton,1929,1929,1,Actor,0
477898,J Marks,1929,1929,1,Comedian,0
413946,Natalie Moya,1929,1929,2,Actor,0
405794,Colin  Crane,1929,1933,6,"Actor, Performer",4
529695,John Bambasch,1929,1929,1,Actor,0
529696,Phyllis Clegg,1929,1930,2,Actor,1
529697,J J Lanphier,1929,1929,3,Actor,0
524973,Marie Marlow,1929,1932,31,"Actor, Performer",3
529688,Pat Creevy,1929,1929,1,Actor,0
237992,Clayton Greene,1929,1929,2,"Actor, Producer",0
529563,Cecil Mannering,1929,1929,1,Actor,0
529562,Leo Carrillo,1929,1929,1,"Actor, Producer",0
485635,Brian Buchel,1929,1929,1,Performer,0
485634,Kathinka Starace,1929,1929,1,Performer,0
485633,Sharon de Vries,1929,1929,1,Performer,0
485632,Maisie Gay,1929,1929,1,Performer,0
485620,Sylvia Miller,1929,1930,2,Actor,1
529549,Frankie Reno,1929,1929,1,Actor,0
529550,Elsie Keene,1929,1929,1,Actor,0
529551,Mary Lawson,1929,1930,3,Actor,1
529552,Muriel Greel,1929,1929,1,Actor,0
529553,Glen Dale,1929,1929,1,Actor,0
529554,Hylton Smith,1929,1929,1,Actor,0
529555,Fred Herbert,1929,1929,1,Actor,0
451579,Charles Gray,1929,1929,1,Actor,0
451578,Robin Copp,1929,1929,1,Actor,0
451576,Frank Cayley,1929,1930,2,Actor,1
451577,Geoff Lempriere,1929,1935,2,Actor,6
529560,Barbara Luddy,1929,1929,1,Actor,0
529561,Jack White,1929,1929,1,Actor,0
483118,Ward Lear,1929,1941,2,"Actor and Singer, Performer",12
501572,Hartley Court,1929,1929,2,"Actor, Performer",0
248226,Michael Cole,1929,1930,2,"Actor, Performer",1
451575,Mattie Doyle,1929,1929,1,Actor,0
529559,Ray Kirsh,1929,1930,2,Actor,1
413947,Frank Royde,1929,1929,1,"Actor, Producer",0
529558,Adelina Nicola,1929,1930,2,Actor,1
529557,Sydney Hayes,1929,1929,1,Actor,0
529556,William Doyle,1929,1929,1,Actor,0
530273,William Darnley,1930,1930,1,Actor,0
530269,Richard Bennett,1930,1930,1,Actor,0
530272,Frank Leigh,1930,1930,1,Actor,0
530268,William Faversham,1930,1930,2,Actor,0
454584,Clarence Murphy,1930,1930,1,Actor,0
530270,Frank Steele,1930,1930,1,Actor,0
530271,Bernard Standing,1930,1930,1,Actor,0
452464,Sheilah Taunton,1930,1930,2,Actor,0
530334,Edward Milton,1930,1930,1,Actor,0
530603,Will Cass,1930,1930,1,Actor,0
530602,Frank Hyman,1930,1931,2,Actor,1
530601,Frank Gerald,1930,1930,1,Actor,0
530600,Florence Leighton,1930,1932,3,Actor,2
530599,Enid Stevenson,1930,1931,2,Actor,1
530596,Mercia Elliot,1930,1932,5,Actor,2
530595,Hilda Waring,1930,1931,2,Actor,1
228172,Myra Leard,1930,1939,6,Actor,9
228163,Alfred Race,1930,1949,23,Actor,19
453926,Miss Lorraine,1930,1930,1,Actor,0
453927,Mr Hayes,1930,1930,2,Actor,0
453929,Dorothy Stark,1930,1930,2,Actor,0
454057,Diana Belmont,1930,1931,7,Actor,1
446223,John Wood,1930,1948,18,Actor,18
454131,W E Anderson,1930,1935,5,Actor,5
228051,Garry Byrne,1930,1932,5,Actor,2
228046,Freda McGhee,1930,1931,3,Actor,1
530335,Robert Kent,1930,1930,1,Actor,0
530336,John Clarke,1930,1930,1,Actor,0
530356,A Nicol,1930,1930,2,Actor,0
